Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"124878","WAU","GB","Not Joined","Awin","114261","English - USD","English","","2026-07-12 12:04:39","2026-07-12 12:04:35","22","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114261/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccondition%2Cproduct_type%2Calternate_image%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"125096","Viaduct Clothing","GB","Not Joined","Awin","114294","Mulwi Feeds","English","","2026-07-12 12:24:39","2026-07-12 12:24:34","1193","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114294/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cproduct_type%2Ccolour/"
"117777","Sunshare DE","DE","Not Joined","Awin","114356","Glory 2,0 kWh Speicher Bundle Update","German","","2026-05-15 21:38:34","","112","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114356/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Cbase_price/"
"125274","licencjapro.pl","PL","Not Joined","Awin","114366","Domyślne","Polish","","2026-06-26 22:01:12","2026-07-12 01:01:20","120","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114366/format/csv/language/pl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition%2Ccommission_group%2Ccustom_1%2Ccustom_2/"
"117395","Clone of Perfume","US","Not Joined","Awin","114367","Product List","English","","2026-05-15 21:38:46","2026-07-12 13:01:09","11","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114367/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cmpn%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_thumb_url%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Csaving%2Cdelivery_restrictions%2Creviews%2Caverage_rating%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link/"
"124970","Monsterpub Sex Toy","GB","Not Joined","Awin","114525","Default-UK","English","","2026-05-15 21:40:08","","27","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114525/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cproduct_type/"
"123146","Lilo's Nature","NL","Not Joined","Awin","114561","Default DE","German","","2026-05-15 21:40:26","","335","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114561/format/csv/language/de/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"123146","Lilo's Nature","NL","Not Joined","Awin","114562","Default NL","Dutch","","2026-05-15 21:40:28","","335","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114562/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"125614","Colabox","US","Not Joined","Awin","114590","Colabox Feed","English","","2026-06-06 10:01:33","2026-07-12 10:01:16","1","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114590/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"125822","PcNova.co.uk","GB","Not Joined","Awin","114610","Default","English","","2026-07-12 11:07:18","2026-07-12 11:04:21","187020","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114610/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cstock_quantity%2Cwarranty%2Ccondition%2Cproduct_type%2Ckeywords/"
"37292","Gardenista","GB","Not Joined","Awin","114613","New","English","","2026-05-15 21:40:46","","1004","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114613/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Ccurrency%2Csearch_price%2Cin_stock%2Cstock_quantity%2Ccondition%2Calternate_image%2Cstock_status%2Calternate_image_two/"
"95783","yfn","US","Not Joined","Awin","114614","awin_feed_product_silver_US","English","","2026-05-15 21:40:50","2026-07-12 10:01:59","2723","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114614/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"95783","yfn","US","Not Joined","Awin","114615","awin_feed_product_silver_DE","German","","2026-05-15 21:40:50","2026-07-12 10:01:57","2625","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114615/format/csv/language/de/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"95783","yfn","US","Not Joined","Awin","114616","awin_feed_product_silver_FR","French","","2026-05-15 21:40:56","2026-07-12 10:02:02","2722","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114616/format/csv/language/fr/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"117777","Sunshare DE","DE","Not Joined","Awin","114629","Mulwi feed","German","","2026-07-12 15:08:23","2026-07-12 15:08:20","266","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114629/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccondition%2Cproduct_type%2Ccolour%2Ccustom_1%2Calternate_image%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"31539","Mozillion","GB","Not Joined","Awin","114660","Pay Monthly Plus SIM Only Plans","English","Telcos","2026-07-10 11:01:16","2026-07-12 15:01:27","14","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114660/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Ccustom_3%2Ccustom_4%2Ccustom_5%2CTelcos%3Aterm%2CTelcos%3Ainitial_cost%2CTelcos%3Amonth_cost%2CTelcos%3Ainc_minutes%2CTelcos%3Ainc_data%2CTelcos%3Ainc_texts%2CTelcos%3Aspecial_offer%2CTelcos%3Anetwork%2CTelcos%3Adevice_full_name%2CTelcos%3Atariff_details_json%2Ccustom_6%2Ccustom_7/"
"116853","Curo Skin","GB","Not Joined","Awin","114721","Default","English","","2026-07-12 00:02:27","2026-07-12 00:02:24","11","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114721/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccondition%2Cproduct_type%2Ccolour%2Calternate_image%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"126071","HeimGlueck","DE","Not Joined","Awin","114737","Shop Default","German","","2026-05-15 21:43:20","2026-04-12 12:54:51","1465","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114737/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccondition%2Cproduct_type%2Cdimensions%2Ccolour%2Calternate_image%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"114180","Sinocare","ES","Not Joined","Awin","114859","Sinocare Deutsch","German","","2026-07-10 11:01:58","2026-07-12 15:02:24","81","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114859/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cproduct_type%2Crating%2Calternate_image%2Cproduct_model%2Cproduct_price_old%2Csize_stock_status/"
"124990","Superior Play Systems","US","Not Joined","Awin","114878","Default","English","","2026-06-21 12:02:26","2026-07-12 12:02:15","457","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114878/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cin_stock%2Ccondition%2Cproduct_type%2Cdimensions%2Calternate_image/"
"31539","Mozillion","GB","Not Joined","Awin","114910","Mozillion Travel eSIM Feed","English","Telcos","2026-07-01 16:01:41","2026-07-12 16:01:42","979","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114910/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Ccustom_1%2Ccustom_2%2Ccustom_4%2Ccustom_5%2CTelcos%3Aterm%2CTelcos%3Ainitial_cost%2CTelcos%3Ainc_minutes%2CTelcos%3Ainc_data%2CTelcos%3Ainc_texts%2CTelcos%3Aspecial_offer%2CTelcos%3Anetwork%2CTelcos%3Atariff_details_json%2Ccustom_6%2Ccustom_7/"
"123240","Afiliados Galícia Educação - Escola de Direito","BR","Not Joined","Awin","114924","Padrão","Portuguese","EducationNL","2026-05-15 21:45:31","","50","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114924/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition/"
"123238","Afiliados Galícia Educação","BR","Not Joined","Awin","114925","Padrão","English","EducationNL","2026-05-15 21:45:32","","201","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114925/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition/"
"126409","EfuiHarlley","US","Not Joined","Awin","114975","Efui_Awin","English","Fashion","2026-07-12 09:27:21","2026-07-12 12:40:17","14","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/114975/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Csaving%2Cdelivery_weight%2Cdelivery_restrictions%2Creviews%2Caverage_rating%2CFashion%3Asize%2Crating%2Calternate_image%2Clarge_image%2Cproduct_short_description%2Cproduct_model%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cproduct_GTIN/"
"122456","ROCKBROS","DE","Not Joined","Awin","115038","0429shopify feed csv","German","","2026-05-15 21:47:07","2026-07-12 00:02:01","5456","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/115038/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"124970","Monsterpub Sex Toy","GB","Not Joined","Awin","115064","US","English","","2026-05-15 21:47:09","","33","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/115064/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price/"
